address_id,streetaddress,xcoord,ycoord,latitude,longitude,city,state,zipcode,maraddressrepositoryid,ward
14225,954 DIVISION AVENUE NE,406584.85,137292.64,38.90346495,-76.92408488,WASHINGTON,DC,20019,82896,7
14226,1322 NEWTON STREET NE,401019.8,140666.34,38.93388042,-76.98823796,WASHINGTON,DC,20017,67646,5
14227,4622 HAYES STREET NE,405588.22,136894.39,38.89988428,-76.93557802,WASHINGTON,DC,20019,18972,7
14228,506 POWHATAN PLACE NW,398243.21,143908.8,38.96308823,-77.02027054,WASHINGTON,DC,20011,246428,4
14229,INTERSTATE 295 AND SOUTH CAPITOL STREET,399284.58006249,130253.53700629,38.84007792,-77.00824058,WASHINGTON,DC,20032,913143,8
14230,1715 KILBOURNE PLACE NW,396573.7,140323.3,38.93078412,-77.0395161,WASHINGTON,DC,20010,233183,1
14231,3312 BROTHERS PLACE SE,399793.46,130591.89,38.84312656,-77.00237914,WASHINGTON,DC,20032,36828,8
14232,1603 OTIS STREET NE,401510.12,140760.51,38.93472803,-76.98258257,WASHINGTON,DC,20018,60451,5
14233,3369 RITTENHOUSE STREET NW,393972.77,144672.09,38.96994521,-77.06955127,WASHINGTON,DC,20015,262532,4
14234,INTERSTATE 295 SOUTHBOUND OVER MALCOLM X AVENUE SE,399345.53023728,130810.36349309,38.84509411,-77.00753905,WASHINGTON,DC,20032,912694,8
14235,1219 JUNIPER STREET NW,397455.58,146163.28,38.98339518,-77.0293669,WASHINGTON,DC,20012,253604,4
14236,3711 NORTHAMPTON STREET NW,393648.35,144236.3,38.96601722,-77.07329088,WASHINGTON,DC,20015,264379,3
14237,4211 INGOMAR STREET NW,392828.29,143371.49,38.95822049,-77.0827444,WASHINGTON,DC,20015,265905,3
14238,3713 26TH STREET NE,402610.07,140861.92,38.93563898,-76.96989557,WASHINGTON,DC,20018,31580,5
14239,OVERLOOK AVENUE SW AND LABORATORY ROAD SW,398490.84892455,128300.86643478,38.82248636,-77.0173789,WASHINGTON,DC,20032,901473,8
14240,ANACOSTIA FREEWAY SE SOUTHBOUND OVER PENNSYLVANIA AVENUE SE,402191.21571193,134162.2719122,38.87528702,-76.97474799,WASHINGTON,DC,20020,912934,7
14241,510 DECATUR STREET NW,398258.54,142263.74,38.94826913,-77.02008948,WASHINGTON,DC,20011,247301,4
14242,440 M STREET NW,398442.02,137507.66,38.90542521,-77.01796206,WASHINGTON,DC,20001,226563,2
14243,1304 27TH STREET NW,395146.39,137696.0,38.90710982,-77.05595893,WASHINGTON,DC,20007,272347,2
14244,INTERSTATE 395 NORTHBOUND OVER OHIO DRIVE SW,397278.66383538,134690.43460069,38.88004344,-77.03136331,WASHINGTON,DC,20024,912741,6
14245,117 15TH STREET SE,401397.46,135592.79,38.88817564,-76.98389248,WASHINGTON,DC,20003,72629,6
14246,446 BUCHANAN STREET NW,398346.34,142029.84,38.94616226,-77.01907606,WASHINGTON,DC,20011,248198,4
14247,1524 MISSOURI AVENUE NW,396912.45,143792.38,38.96203582,-77.03562485,WASHINGTON,DC,20011,256145,4
14248,1535 C STREET SE,401516.11,135260.57,38.88518268,-76.98252562,WASHINGTON,DC,20003,60946,7
14249,1627 CORCORAN STREET NW,396719.76,138239.61,38.91201413,-77.03782161,WASHINGTON,DC,20009,241992,2
14250,1422 C STREET SE,401323.23,135300.58,38.88554308,-76.98474864,WASHINGTON,DC,20003,64062,6
14251,723 UNDERWOOD STREET NW,397942.99,144544.99,38.96881854,-77.02373651,WASHINGTON,DC,20012,250764,4
14252,5922 BROAD BRANCH ROAD NW,393947.18,144495.07,38.9683504,-77.06984501,WASHINGTON,DC,20015,261747,3
14253,4410 GREENWICH PARKWAY NW,392886.32,138182.15,38.91147384,-77.08202108,WASHINGTON,DC,20007,271129,3
14254,2859 29TH STREET NW,395032.4,140012.41,38.92797617,-77.05728992,WASHINGTON,DC,20008,220137,3
14255,INTERSTATE 395 SOUTHBOUND AND RAMP TO SOUTH CAPITOL STREET SOUTHBOUND,399003.66712499,134926.6996938,38.88217545,-77.01148305,WASHINGTON,DC,20024,913340,6
14256,1820 - 2099 BLOCK OF T STREET SE,401990.15,133295.660007,38.86748071,-76.97706762,WASHINGTON,DC,20020,804480,8
14257,1200 LINDEN PLACE NE,400883.55,136869.15,38.89967422,-76.98981431,WASHINGTON,DC,20002,72292,6
14258,3411 MCKINLEY STREET NW,394044.97,144130.14,38.96506335,-77.06871341,WASHINGTON,DC,20015,311728,3
14259,1845 INDEPENDENCE AVENUE SE,401957.85,135508.71,38.88741714,-76.97743351,WASHINGTON,DC,20003,54703,7
14260,3500 NEW YORK AVENUE NE,403635.06,138826.12,38.91729621,-76.95808416,WASHINGTON,DC,20002,287965,5
14261,3105 34TH STREET NW,394267.38,140442.04,38.93184175,-77.06611627,WASHINGTON,DC,20008,221274,3
14262,2201 M STREET NW,395736.76,137519.12,38.90551916,-77.04915126,WASHINGTON,DC,20037,243160,2
14263,4665 BLUE PLAINS DRIVE SW,398853.85,128191.56,38.82150255,-77.01319851,WASHINGTON,DC,20032,295480,8
14264,3012 ALABAMA AVENUE SE,403122.29,132605.45,38.86126006,-76.96402517,WASHINGTON,DC,20020,42059,7
14265,4600 WISCONSIN AVENUE NW,392992.22,142455.74,38.94997216,-77.08084368,WASHINGTON,DC,20016,264444,3
14266,4226 47TH STREET NW,391945.73,141791.53,38.94398013,-77.09290848,WASHINGTON,DC,20016,266508,3
14267,3333 RITTENHOUSE STREET NW,394136.01,144675.24,38.96997469,-77.06766759,WASHINGTON,DC,20015,262537,4
14268,1401 DELAFIELD PLACE NW,397134.93,142365.92,38.94918665,-77.03305187,WASHINGTON,DC,20011,255766,4
14269,5166 34TH STREET NW,394243.08,143220.1,38.95686714,-77.06641984,WASHINGTON,DC,20008,220451,3
14270,4200 NANNIE HELEN BURROUGHS AVENUE NE,405037.33,137131.42,38.90202286,-76.94192704,WASHINGTON,DC,20019,288132,7
14271,CONNECTICUT AVENUE NW AND JENIFER STREET NW,393746.29999215,143460.18702485,38.95902617,-77.07215357,WASHINGTON,DC,20015,903122,3
14272,3235 BEECH STREET NW,394839.22,145685.0,38.97907525,-77.0595605,WASHINGTON,DC,20015,261078,4
14273,3814 - 3989 BLOCK OF CHESAPEAKE STREET NW,393348.63,142539.290007,38.95072757,-77.07673285,WASHINGTON,DC,20016,807279,3
14274,1109 48TH STREET NE,405768.01,137482.75,38.90518327,-76.93350043,WASHINGTON,DC,20019,74185,7
14275,405 2ND STREET SE,399674.85,135223.11,38.88484647,-77.0037476,WASHINGTON,DC,20003,27312,6
14276,445 2ND STREET SE,399675.77,135065.93,38.88343053,-77.00373692,WASHINGTON,DC,20003,21026,6
14277,2810 6TH STREET NE,400112.69,139789.28,38.92598018,-76.99870041,WASHINGTON,DC,20017,44489,5
14278,2929 NASH PLACE SE,402832.53,134197.07,38.875599,-76.96735721,WASHINGTON,DC,20019,42959,7
14279,41 BUCHANAN STREET NE,399388.34,142150.33,38.94724901,-77.00705601,WASHINGTON,DC,20011,26954,5
14280,408 4TH STREET NE,399929.61,136359.69,38.89508527,-77.00081141,WASHINGTON,DC,20002,27083,6
14281,2912 NASH PLACE SE,402815.82,134256.92,38.87613821,-76.96754954,WASHINGTON,DC,20019,43492,7
14282,2950 13TH STREET NE,400996.37,139911.12,38.92707719,-76.98850929,WASHINGTON,DC,20017,42757,5
14283,1630 15TH STREET NW,396980.02,138265.64,38.91224955,-77.03482089,WASHINGTON,DC,20009,242264,2
14284,1907 35TH PLACE NW,393924.01,138656.62,38.91575581,-77.07006067,WASHINGTON,DC,20007,276407,2
14285,4910 32ND STREET NW,394320.69,142926.51,38.95422291,-77.06552199,WASHINGTON,DC,20008,220516,3
14286,IRVING STREET NE WESTBOUND AND RAMP FROM NORTH CAPITOL STREET NE NORTHBOUND,399459.89081249,140382.96688128,38.9313278,-77.00622922,WASHINGTON,DC,20017,913363,5
14287,13TH STREET NE AND VARNUM STREET NE,401013.83001489,141663.94702319,38.94286683,-76.98830534,WASHINGTON,DC,20017,905783,5
14288,1528 W STREET NE,401591.24,139052.12,38.91933817,-76.9816509,WASHINGTON,DC,20018,61172,5
14289,10TH PLACE SE AND ALABAMA AVENUE SE,400657.45999855,130688.557029,38.84399682,-76.99242662,WASHINGTON,DC,20032,906109,8
14290,949 14TH STREET SE,401236.19,134561.36,38.87888436,-76.98575318,WASHINGTON,DC,20003,82871,6
14291,3378 ALDEN PLACE NE,403648.81,135957.64,38.89145588,-76.95794085,WASHINGTON,DC,20019,35567,7
14292,19 3RD STREET NE,399842.2,135858.75,38.8905726,-77.00181891,WASHINGTON,DC,20002,54657,6
14293,400 50TH STREET NE,406072.7,136387.31,38.89531277,-76.92999734,WASHINGTON,DC,20019,28532,7
14294,2901 N STREET SE,402932.31,134063.59,38.87439623,-76.96620789,WASHINGTON,DC,20019,43677,7
14295,4821 SHERIFF ROAD NE,405866.38,137210.18,38.90272721,-76.93236865,WASHINGTON,DC,20019,16942,7
14296,1050 45TH STREET NE,405424.72,137447.39,38.90486659,-76.93745851,WASHINGTON,DC,20019,74930,7
14297,1011 M STREET NW,397696.93,137549.78,38.90580301,-77.0265524,WASHINGTON,DC,20001,312330,2
14298,608 BUCHANAN STREET NE,400126.87,142062.63,38.94645919,-76.99853646,WASHINGTON,DC,20017,5131,5
14299,3721 JENIFER STREET NW,393826.75,143484.08,38.95924231,-77.07122558,WASHINGTON,DC,20015,275278,3
14300,700 CONSTITUTION AVENUE NE,400396.1,136058.01,38.8923672,-76.99543417,WASHINGTON,DC,20002,295162,6
14301,1441 CONSTITUTION AVENUE NE,401380.41,135999.38,38.89183838,-76.98408819,WASHINGTON,DC,20002,63329,6
14302,5116 8TH STREET NW,397911.25,142728.88,38.95245848,-77.02409723,WASHINGTON,DC,20011,251782,4
14303,7TH STREET SW AND VIRGINIA AVENUE SW,398099.02786819,135305.86218528,38.8855896,-77.02191035,WASHINGTON,DC,20024,900278,6
14304,1109 OATES STREET NE,400855.5,137577.82,38.9060582,-76.99013679,WASHINGTON,DC,20002,74214,5
14305,1531 MASSACHUSETTS AVENUE SE,401510.85,135394.27,38.88638711,-76.98258595,WASHINGTON,DC,20003,61064,7
14306,1719 FRANKLIN STREET NE,401755.98,139724.85,38.92539802,-76.97974951,WASHINGTON,DC,20018,57335,5
14307,1638 33RD STREET NW,394250.59,138199.87,38.91164345,-77.06629113,WASHINGTON,DC,20007,272872,2
14308,220 ALLISON STREET NW,398715.47,141899.22,38.94498622,-77.01481765,WASHINGTON,DC,20011,284268,4
14309,1601 MASSACHUSETTS AVENUE SE,401557.57,135370.44,38.88617236,-76.98204751,WASHINGTON,DC,20003,60372,7
14310,5105 14TH STREET NW,397127.5,142709.59,38.9522825,-77.03313902,WASHINGTON,DC,20011,255025,4
14311,2421 1ST STREET NW,398972.77,139348.0,38.92200439,-77.01184576,WASHINGTON,DC,20001,228228,5
14312,5000 OVERLOOK AVENUE SW,398395.98,128072.86,38.82043253,-77.01847085,WASHINGTON,DC,20032,276170,8
14313,0 - 0 BLOCK OF BLUE PLAINS DRIVE SW,398557.56,127611.090007,38.81627263,-77.01660923,WASHINGTON,DC,20032,815410,8
14314,5117 3RD STREET NW,398640.37,142767.66,38.95280925,-77.01568569,WASHINGTON,DC,20011,244660,4
14315,1 - 99 BLOCK OF U STREET NW,399074.97,138792.190007,38.91699726,-77.01066647,WASHINGTON,DC,20001,810317,5
14316,1515 OLIVE STREET NE,405683.5,137967.4,38.90954971,-76.93447074,WASHINGTON,DC,20019,61924,7
14317,3609 WARDER STREET NW,398188.2,140824.22,38.93530138,-77.02089712,WASHINGTON,DC,20010,228515,1
14318,1014 48TH PLACE NE,405815.88,137292.15,38.90346596,-76.93295015,WASHINGTON,DC,20019,75733,7
14319,675 K STREET NW,398151.85,137214.34,38.90278199,-77.02130666,WASHINGTON,DC,20001,313510,6
14320,4117 W STREET NW,392929.71,139098.91,38.91973267,-77.08153023,WASHINGTON,DC,20007,270850,3
14321,1743 D STREET SE,401792.9,135120.21,38.88391774,-76.97933576,WASHINGTON,DC,20003,56653,7
14322,3816 MILITARY ROAD NW,393365.66,143656.01,38.96078774,-77.07654719,WASHINGTON,DC,20015,263726,3
14323,4608 QUARLES STREET NE,405715.6,138096.59,38.91071296,-76.93409956,WASHINGTON,DC,20019,19238,7
14324,1109 SOUTH CAPITOL STREET SW,399161.6,134341.45,38.87690379,-77.00966211,WASHINGTON,DC,20003,307974,6
14325,4612 QUARLES STREET NE,405724.54,138088.87,38.91064369,-76.93399654,WASHINGTON,DC,20019,19134,7
14326,4227 ALTON PLACE NW,392783.72,142163.58,38.94733895,-77.08324592,WASHINGTON,DC,20016,266173,3
14327,5151 8TH STREET NE,400521.65,142920.73,38.95418904,-76.99398175,WASHINGTON,DC,20011,12403,5
14328,4616 QUARLES STREET NE,405734.31,138080.64,38.91056949,-76.93388397,WASHINGTON,DC,20019,19028,7
14329,14TH STREET SW OVER OHIO DRIVE SW,396740.37481087,134457.80538448,38.87794599,-77.03756597,WASHINGTON,DC,20024,912736,6
14330,4606 BASS PLACE SE,405630.79,135509.47,38.88740814,-76.93509862,WASHINGTON,DC,20019,19395,7
14331,3120 WOODLEY ROAD NW,394599.56,140216.3,38.92981032,-77.06228335,WASHINGTON,DC,20008,219872,3
14332,2417 1ST STREET NW,398972.73,139336.94,38.92190476,-77.0118462,WASHINGTON,DC,20001,228238,5
14333,3641 WARDER STREET NW,398177.71,140917.28,38.93613967,-77.02101836,WASHINGTON,DC,20010,228487,1
14334,3909 JOCELYN STREET NW,393205.69,143553.4,38.95986218,-77.07839191,WASHINGTON,DC,20015,264941,3
14335,5351 HAYES STREET NE,406658.59,136834.95,38.89934136,-76.92323919,WASHINGTON,DC,20019,9565,7
14336,2121 M STREET NW,395823.06,137519.47,38.90552306,-77.0481563,WASHINGTON,DC,20037,310698,2
14337,211 TUCKERMAN STREET NW,398769.04,144397.81,38.96749425,-77.01420418,WASHINGTON,DC,20011,245081,4
14338,1228 QUINCY STREET NW,397545.15,141060.62,38.93742938,-77.02831484,WASHINGTON,DC,20011,224961,4
14339,700 BONINI ROAD SE,400245.02,128649.23,38.82562617,-76.9971783,WASHINGTON,DC,20032,265,8
14340,3726 30TH PLACE NE,402929.16,140900.46,38.93598515,-76.96621503,WASHINGTON,DC,20018,31299,5
14341,901 GALLATIN STREET NW,397762.92,142684.8,38.95206103,-77.02580833,WASHINGTON,DC,20011,251750,4
14342,48TH STREET NW AND SEDGWICK STREET NW,391821.33999036,141385.56702293,38.94032162,-77.09433851,WASHINGTON,DC,20016,906185,3
14343,300 10TH STREET NE,400624.4,136212.59,38.89375992,-76.99280243,WASHINGTON,DC,20002,42682,6
14344,1463 MONROE STREET NW,396982.78,140475.14,38.93215344,-77.03479878,WASHINGTON,DC,20010,277068,1
14345,900 - 1199 BLOCK OF 4TH STREET SW,398469.82,134448.47000701,38.87786661,-77.01763474,WASHINGTON,DC,20024,815976,6
14346,6504 EASTERN AVENUE NE,399419.48,144537.87,38.96875662,-77.0066988,WASHINGTON,DC,20012,1385,4
14347,1259 K STREET SE,400998.84,134490.32,38.87824471,-76.98848869,WASHINGTON,DC,20003,148446,6
14348,3313 E STREET SE,403550.27,134979.32,38.88264321,-76.95908176,WASHINGTON,DC,20019,36640,7
14349,2215 BUNKER HILL ROAD NE,402298.91,141260.2,38.93922767,-76.97348314,WASHINGTON,DC,20018,50270,5
14350,6005 3RD STREET NW,398619.7,143894.72,38.96296207,-77.01592642,WASHINGTON,DC,20011,244942,4
14351,4367 VARNUM PLACE NE,400321.01,141583.32,38.94214138,-76.99629715,WASHINGTON,DC,20017,22771,5
14352,4609 POLK STREET NE,405550.82,137929.18,38.90920626,-76.93600081,WASHINGTON,DC,20019,19262,7
14353,1344 RANDOLPH STREET NW,397290.26,141176.71,38.9384744,-77.03125526,WASHINGTON,DC,20011,225187,4
14354,3312 E STREET SE,403541.13,135024.3,38.88304844,-76.95918687,WASHINGTON,DC,20019,36836,7
14355,1710 FORT DAVIS STREET SE,404435.15,133150.65,38.8661658,-76.94889497,WASHINGTON,DC,20020,57666,7
14356,5516 5TH STREET NE,400009.14,143215.17,38.95684159,-76.99989455,WASHINGTON,DC,20011,8135,4
14357,3602 MACOMB STREET NW,393819.3,140602.44,38.93328364,-77.07128557,WASHINGTON,DC,20016,221540,3
14358,6120 1ST PLACE NE,399325.72,144066.68,38.96451195,-77.00778027,WASHINGTON,DC,20011,4495,4
14359,519 POWHATAN PLACE NW,398212.82,143940.87,38.96337707,-77.02062128,WASHINGTON,DC,20011,246388,4
14360,4012 KANSAS AVENUE NW,397620.74,141378.59,38.94029395,-77.02744407,WASHINGTON,DC,20011,223606,4
14361,1411 SPRING ROAD NW,397090.67,141067.58,38.93749069,-77.03355695,WASHINGTON,DC,20010,259008,4
14362,204 OKLAHOMA AVENUE NE,402216.84,136352.93,38.89502158,-76.97444562,WASHINGTON,DC,20002,52383,7
14363,916 15TH STREET SE,401437.08,134558.15,38.87885514,-76.98343797,WASHINGTON,DC,20003,82324,6
14364,1609 LEVIS STREET NE,401605.46,137357.15,38.90406895,-76.98149089,WASHINGTON,DC,20002,315560,5
14365,1429 TAYLOR STREET NW,397063.17,141458.88,38.94101554,-77.03387582,WASHINGTON,DC,20011,259182,4
14366,5747 EAST CAPITOL STREET SE,407064.3,135738.14,38.8894574,-76.91857341,WASHINGTON,DC,20019,303557,7
14367,1767 LYMAN PLACE NE,401999.31,137441.27,38.90482625,-76.97695001,WASHINGTON,DC,20002,56409,5
14368,5525 KANSAS AVENUE NW,398772.66,143266.73,38.9573052,-77.01416039,WASHINGTON,DC,20011,244843,4
14369,1204 DECATUR STREET NW,397610.64,142240.49,38.94805816,-77.02756357,WASHINGTON,DC,20011,252783,4
14370,6701 14TH STREET NW,397127.85,144814.24,38.97124172,-77.0331438,WASHINGTON,DC,20012,257361,4
14371,416 EMERSON STREET NW,398417.74,142433.01,38.94979426,-77.01825334,WASHINGTON,DC,20011,248392,4
14372,1437 AMES PLACE NE,401383.73,135943.96,38.89133913,-76.98405003,WASHINGTON,DC,20002,63395,6
14373,3800 NEW HAMPSHIRE AVENUE NW,397961.28,141113.61,38.93790779,-77.02351525,WASHINGTON,DC,20011,252566,4
14374,9TH STREET NE AND E STREET NE,400542.01999846,136478.24701838,38.89615277,-76.99375183,WASHINGTON,DC,20002,900770,6
14375,1205 EMERSON STREET NW,397587.48,142447.03,38.94991867,-77.02783147,WASHINGTON,DC,20011,252870,4
14376,4415 38TH STREET NW,393552.71,142182.69,38.94751707,-77.07437515,WASHINGTON,DC,20016,222586,3
14377,5214 KARL PLACE NE,406635.61,137155.38,38.90222808,-76.92350101,WASHINGTON,DC,20019,11577,7
14378,3122 O STREET NW,394608.5,137830.11,38.9083148,-77.0621615,WASHINGTON,DC,20007,277258,2
14379,3011 MINNESOTA AVENUE SE,403103.21,134296.08,38.87649001,-76.96423738,WASHINGTON,DC,20019,42034,7
14380,925 EMERSON STREET NW,397683.9,142444.21,38.94989353,-77.02671914,WASHINGTON,DC,20011,295113,4
14381,4202 48TH PLACE NW,391678.82,141747.49,38.94358092,-77.09598683,WASHINGTON,DC,20016,266482,3
14382,2325 17TH STREET NW,396646.33,139241.2,38.92103651,-77.03867316,WASHINGTON,DC,20009,235809,1
14383,2236 DECATUR PLACE NW,395656.62,138369.63,38.91318078,-77.05008058,WASHINGTON,DC,20008,234940,2
14384,915 FARRAGUT STREET NW,397729.35,142568.61,38.95101427,-77.02619522,WASHINGTON,DC,20011,251836,4
14385,1503 ADAMS STREET NE,401578.21,139133.42,38.92007024,-76.98180097,WASHINGTON,DC,20018,62435,5
14386,925 FARRAGUT STREET NW,397698.94,142567.95,38.95100825,-77.02654605,WASHINGTON,DC,20011,251841,4
14387,4952 12TH STREET NE,400794.46,142408.02,38.94957021,-76.99083494,WASHINGTON,DC,20017,15685,5
14388,441 G STREET NW,398489.55,136796.6,38.89901948,-77.01741252,WASHINGTON,DC,20548,237589,6
14389,14 QUINCY PLACE NW,399163.56,138203.64,38.91169582,-77.00964422,WASHINGTON,DC,20001,226702,5
14390,1210 FARRAGUT STREET NW,397485.57,142525.42,38.95062454,-77.02900742,WASHINGTON,DC,20011,252867,4
14391,3701 COREY PLACE NW,391912.96,141168.48,38.93836722,-77.09327914,WASHINGTON,DC,20016,266804,3
14392,5002 ARKANSAS AVENUE NW,397566.58,142584.98,38.9511613,-77.02807307,WASHINGTON,DC,20011,252910,4
14393,429 SHEPHERD STREET NW,398390.97,141360.09,38.94012905,-77.01855965,WASHINGTON,DC,20011,247957,4
14394,5716 13TH STREET NW,397403.01,143459.25,38.95903649,-77.0299634,WASHINGTON,DC,20011,257840,4
14395,814 H R DRIVE SE,400645.25,129158.42,38.83021299,-76.9925687,WASHINGTON,DC,20032,278617,8
14396,5100  - 5199 BLOCK OF NEW HAMPSHIRE AVENUE NW,398956.98,142771.290007,38.95284205,-77.01203305,WASHINGTON,DC,20011,809828,4
14397,212 MADISON STREET NW,398757.95,143403.71,38.95853913,-77.01433035,WASHINGTON,DC,20011,246222,4
14398,2608 CATHEDRAL AVENUE NW,395259.2,140013.9,38.92799084,-77.05467431,WASHINGTON,DC,20008,219984,3
14399,4256 BENNING ROAD NE,405181.12,136052.31,38.89230101,-76.94027749,WASHINGTON,DC,20019,24290,7
14400,4035 CLAY PLACE NE,404698.94,136073.79,38.89249722,-76.94583541,WASHINGTON,DC,20019,27576,7
14401,1230 GIRARD STREET NE,400930.29,139879.77,38.92679486,-76.98927141,WASHINGTON,DC,20017,70553,5
14402,604 QUINTANA PLACE NW,398140.79,144033.55,38.9642118,-77.02145264,WASHINGTON,DC,20011,246337,4
14403,38 O STREET SW,399018.48,133880.67,38.87275276,-77.01131083,WASHINGTON,DC,20024,30850,6
14404,1912 5TH STREET NW,398363.9,138717.78,38.91632624,-77.01886559,WASHINGTON,DC,20001,229823,1
14405,4434 TINDALL STREET NW,392582.72,141452.62,38.94093274,-77.08555694,WASHINGTON,DC,20016,268269,3
14406,7831 16TH STREET NW,396883.14,146542.74,38.98681159,-77.03597555,WASHINGTON,DC,20012,257025,4
14407,69 U STREET NW,399018.27,138814.64,38.91719976,-77.0113203,WASHINGTON,DC,20001,227635,5
14408,1002 I STREET NE,400658.09,137072.49,38.90150618,-76.99241325,WASHINGTON,DC,20002,76225,6
14409,3361 BLAINE STREET NE,403614.5,135997.96,38.89181924,-76.95833612,WASHINGTON,DC,20019,35466,7
14410,4025 DAVIS PLACE NW,393074.73,139552.28,38.92381793,-77.07986252,WASHINGTON,DC,20007,263262,3
14411,4434 MACARTHUR BOULEVARD NW,392857.43,137689.7,38.90703712,-77.08234906,WASHINGTON,DC,20007,224708,3
14412,615 E STREET SE,400188.6,134967.13,38.88254054,-76.99782631,WASHINGTON,DC,20003,4150,6
14413,1231 LINDEN PLACE NE,400952.99,136840.02,38.89941174,-76.98901384,WASHINGTON,DC,20002,70385,6
14414,3212 10TH STREET NE,400633.15,140235.4,38.92999875,-76.99269785,WASHINGTON,DC,20017,38514,5
14415,4021 DAVIS PLACE NW,393085.48,139552.25,38.92381774,-77.07973855,WASHINGTON,DC,20007,263271,3
14416,4306 NEW HAMPSHIRE AVENUE NW,398348.87,141771.52,38.94383525,-77.01904625,WASHINGTON,DC,20011,248125,4
14417,3345 M STREET NW,394145.66,137488.66,38.9052356,-77.06749492,WASHINGTON,DC,20007,314756,2
14418,2228 MARTIN LUTHER KING JR AVENUE SE,400816.14,132837.68,38.86335691,-76.99059621,WASHINGTON,DC,20020,49963,8
14419,3427 RESERVOIR ROAD NW,394016.26,138328.54,38.91280099,-77.0689941,WASHINGTON,DC,20007,304745,2
14420,1426 DECATUR STREET NW,397037.19,142240.29,38.94805461,-77.03417887,WASHINGTON,DC,20011,255625,4
14421,1643 38TH STREET SE,404207.5,133500.59,38.86931899,-76.95151598,WASHINGTON,DC,20020,58693,7
14422,2812 28TH STREET NW,395083.67,139868.16,38.92667701,-77.05669761,WASHINGTON,DC,20008,220104,3
14423,1335 28TH STREET SE,402773.2,133965.11,38.8735096,-76.96804188,WASHINGTON,DC,20020,66985,7
14424,2916 NASH PLACE SE,402830.06,134249.66,38.87607276,-76.96738546,WASHINGTON,DC,20019,43370,7
14425,3504 GEORGIA AVENUE NW,397903.25,140594.39,38.93323036,-77.024183,WASHINGTON,DC,20010,232242,1
14426,543 KENTUCKY AVENUE SE,401392.42,134884.75,38.88179735,-76.98395201,WASHINGTON,DC,20003,8820,6
14427,2009 FRANKLIN STREET NE,402128.65,139719.37,38.92534784,-76.97545179,WASHINGTON,DC,20018,52864,5
14428,2422 ONTARIO ROAD NW,396496.71,139274.13,38.92133223,-77.04039869,WASHINGTON,DC,20009,235681,1
14429,3430 EADS STREET NE,403776.87,136426.74,38.89568117,-76.95646215,WASHINGTON,DC,20019,34648,7
14430,1802 WYOMING AVENUE NW,396353.21,138965.94,38.91855571,-77.04205184,WASHINGTON,DC,20009,235481,1
14431,113 R STREET NW,398888.16,138324.17,38.91278129,-77.0128198,WASHINGTON,DC,20001,226888,5
14432,1427 MONTELLO AVENUE NE,401077.08,137586.99,38.90614057,-76.98758215,WASHINGTON,DC,20002,63882,5
14433,8224 EASTERN AVENUE NW,397010.76,146943.88,38.99042559,-77.03450427,WASHINGTON,DC,20012,256932,4
14434,203 20TH STREET NE,402085.97,136043.62,38.89223552,-76.97595515,WASHINGTON,DC,20002,52461,7
14435,5582 JAY STREET NE,407021.57,136778.69,38.8988314,-76.9190553,WASHINGTON,DC,20019,310947,7
14436,3832 26TH STREET NE,402568.7,141052.31,38.93735419,-76.97037202,WASHINGTON,DC,20018,29835,5
14437,1600 - 1799 BLOCK OF 38TH STREET SE,404167.98,133453.000007,38.86889047,-76.95197167,WASHINGTON,DC,20020,800964,7
14438,K STREET NE AND 17TH STREET NE,401822.19001563,137183.68701903,38.90250591,-76.9789927,WASHINGTON,DC,20002,902570,5
14439,1214 KENNEDY STREET NW,397516.08,143124.07,38.95601743,-77.02865761,WASHINGTON,DC,20011,253043,4
14440,924 G STREET SE,400622.77,134845.26,38.88144249,-76.99282245,WASHINGTON,DC,20003,82649,6
14441,7130 CHESTNUT STREET NW,398299.26,145478.18,38.97722569,-77.01962771,WASHINGTON,DC,20012,251231,4
14442,725 KENTUCKY AVENUE SE,401483.75,134745.04,38.88053864,-76.98289971,WASHINGTON,DC,20003,77999,6
14443,4500 - 4639 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,398922.59999999,128558.500007,38.82480788,-77.0124074,WASHINGTON,DC,20032,810760,8
14444,2022 TAYLOR STREET NE,402186.06,141446.57,38.94090684,-76.97478422,WASHINGTON,DC,20018,52582,5
14445,3109 28TH STREET SE,402758.27,131596.91,38.85217592,-76.96822343,WASHINGTON,DC,20020,278329,8
14446,1515 S STREET NW,396944.78,138493.4,38.91430117,-77.03522823,WASHINGTON,DC,20009,242147,2
14447,5766 SHERIER PLACE NW,390305.85,140667.01,38.93383357,-77.11180909,WASHINGTON,DC,20016,269699,3
14448,1025 OTIS PLACE NW,397563.67,140759.65,38.9347182,-77.02810016,WASHINGTON,DC,20010,230452,1
14449,808 TAYLOR STREET NW,397911.1,141415.31,38.94062547,-77.02409496,WASHINGTON,DC,20011,252501,4
14450,GOOD HOPE ROAD SE AND MINNESOTA AVENUE SE,401357.25001521,133201.57703133,38.86663438,-76.98436068,WASHINGTON,DC,20020,901279,8
14451,1618 OLIVE STREET NE,405785.91,138128.23,38.91099786,-76.93328862,WASHINGTON,DC,20019,59611,7
14452,1607 OLIVE STREET NE,405780.87,138060.2,38.91038505,-76.93334731,WASHINGTON,DC,20019,60170,7
14453,3927 14TH STREET NW,397186.93,141282.24,38.93942472,-77.03244755,WASHINGTON,DC,20011,224890,4
